"n.tips","alpha","delta.th","rep","p.forward","p.std","p.pr","p.comb.std","p.comb.pr","p.phyloglm","prune.ok","sig_f","sig_std","sig_pr","sig_plg"
200,2,2,79,0.867080794588899,0.187624750499002,0.215568862275449,0.375249500998004,0.431137724550898,0.572640707546271,TRUE,FALSE,FALSE,FALSE,FALSE
500,2,2,79,0.00124273278738311,0.674650698602794,0.69061876247505,0.311377245508982,0.42315369261477,0.874454205836101,TRUE,TRUE,FALSE,FALSE,FALSE
200,8,2,79,4.16552249785554e-06,0.427145708582834,0.558882235528942,0.359281437125749,0.415169660678643,0.0413570081762736,TRUE,TRUE,FALSE,FALSE,TRUE
500,8,2,79,3.08983895510262e-06,0.359281437125749,0.363273453093812,0.0479041916167665,0.0239520958083832,0.0083010947496713,TRUE,TRUE,FALSE,FALSE,TRUE
200,0.5,4,79,0.104605897350054,0.363273453093812,0.251497005988024,0.726546906187625,0.502994011976048,0.735648020308783,TRUE,FALSE,FALSE,FALSE,FALSE
500,0.5,4,79,0.94386818678174,0.530938123752495,0.502994011976048,1,1,0.850666362148442,TRUE,FALSE,FALSE,FALSE,FALSE
200,2,4,79,0.57922770223497,0.602794411177645,0.746506986027944,0.550898203592814,0.550898203592814,0.00114773763079094,TRUE,FALSE,FALSE,FALSE,TRUE
500,2,4,79,4.5998238048861e-07,0.0838323353293413,0.119760479041916,0.031936127744511,0.0479041916167665,1.61113382532258e-09,TRUE,TRUE,FALSE,FALSE,TRUE
200,8,4,79,4.31127049007933e-19,0.854291417165669,0.822355289421158,0.0239520958083832,0.0958083832335329,0.0338131094422791,TRUE,TRUE,FALSE,FALSE,TRUE
500,8,4,79,0.926653429181806,0.347305389221557,0.295409181636727,0.694610778443114,0.590818363273453,0.957855500442211,TRUE,FALSE,FALSE,FALSE,FALSE
200,0.5,8,79,8.7333033487968e-06,0.428,0.3687374749499,0.856,0.7374749498998,9.95855291446683e-07,TRUE,TRUE,FALSE,FALSE,TRUE
500,0.5,8,79,7.64470575327482e-10,0.271457085828343,0.235528942115768,0.199600798403194,0.223552894211577,2.6654390910052e-20,TRUE,TRUE,FALSE,FALSE,TRUE
200,2,8,79,0.910498177340573,0.0678642714570858,0.06,0.135728542914172,0.12,0.504110706013831,TRUE,FALSE,FALSE,FALSE,FALSE
500,2,8,79,7.43988901702998e-19,0.682634730538922,0.582834331337325,0.135728542914172,0.135728542914172,1.46851935006954e-08,TRUE,TRUE,FALSE,FALSE,TRUE
200,8,8,79,0.124865217652624,0.0159680638722555,0.0359281437125748,0.031936127744511,0.0718562874251497,1.21785473939716e-06,TRUE,FALSE,TRUE,TRUE,TRUE
500,8,8,79,2.90219913112771e-44,0.239520958083832,0.203592814371257,0.0798403193612774,0.0558882235528942,1.23481274910597e-07,TRUE,TRUE,FALSE,FALSE,TRUE
200,0.5,2,80,0.08372553362116,0.962075848303393,0.966067864271457,0.718562874251497,0.894211576846307,0.997001267791528,TRUE,FALSE,FALSE,FALSE,FALSE
500,0.5,2,80,0.343076406037859,0.375249500998004,0.399201596806387,0.750499001996008,0.798403193612774,0.998949194149204,TRUE,FALSE,FALSE,FALSE,FALSE
200,2,2,80,0.0499670151412425,0.147704590818363,0.0838323353293413,0.295409181636727,0.167664670658683,0.00818886253541899,TRUE,TRUE,FALSE,FALSE,TRUE
500,2,2,80,0.71396107044648,0.838323353293413,0.958083832335329,0.662674650698603,0.702594810379242,0.779863899499611,TRUE,FALSE,FALSE,FALSE,FALSE
200,8,2,80,0.000156250579540052,0.766467065868264,0.67065868263473,0.0558882235528942,0.0558882235528942,0.000314230161261998,TRUE,TRUE,FALSE,FALSE,TRUE
500,8,2,80,1.18856755166467e-08,0.259481037924152,0.17564870259481,0.518962075848303,0.351297405189621,0.00114043225606917,TRUE,TRUE,FALSE,FALSE,TRUE
200,0.5,4,80,0.0085260743616084,0.271457085828343,0.339321357285429,0.391217564870259,0.479041916167665,0.996460137889777,TRUE,TRUE,FALSE,FALSE,FALSE
500,0.5,4,80,0.0130535344921753,0.239520958083832,0.227544910179641,0.479041916167665,0.455089820359281,0.485427018153278,TRUE,TRUE,FALSE,FALSE,FALSE
200,2,4,80,1.75534859661104e-09,0.878243512974052,0.854291417165669,0.0558882235528942,0.111776447105788,7.80513973075037e-11,TRUE,TRUE,FALSE,FALSE,TRUE
500,2,4,80,0.160128294044709,0.159680638722555,0.187624750499002,0.31936127744511,0.375249500998004,0.83088746309062,TRUE,FALSE,FALSE,FALSE,FALSE
200,8,4,80,0.65821777569077,0.56686626746507,0.694610778443114,0.864,0.976,0.999894888156171,TRUE,FALSE,FALSE,FALSE,FALSE
500,8,4,80,0.448878114402954,0.12375249500998,0.0958083832335329,0.24750499001996,0.191616766467066,0.998395230466112,TRUE,FALSE,FALSE,FALSE,FALSE
200,0.5,8,80,0.0128325248555961,0.2,0.127744510978044,0.4,0.255489021956088,0.254249080621173,TRUE,TRUE,FALSE,FALSE,FALSE
500,0.5,8,80,0.867783845123263,0.275449101796407,0.287425149700599,0.239520958083832,0.143712574850299,0.784576149356502,TRUE,FALSE,FALSE,FALSE,FALSE
200,2,8,80,0.254859228240453,0.838323353293413,0.854291417165669,1,1,0.999358061797198,TRUE,FALSE,FALSE,FALSE,FALSE
500,2,8,80,1.95262190308725e-27,0.199600798403194,0.155688622754491,0.031936127744511,0.0159680638722555,3.00876540950311e-16,TRUE,TRUE,FALSE,FALSE,TRUE
200,8,8,80,0.583905931703504,0.239520958083832,0.327345309381238,0.479041916167665,0.654690618762475,0.999570588351142,TRUE,FALSE,FALSE,FALSE,FALSE
500,8,8,80,0.779683653492066,0.0239520958083832,0.0159680638722555,0.0479041916167665,0.031936127744511,0.908779807563089,TRUE,FALSE,TRUE,TRUE,FALSE
200,0.5,2,81,0.475749241658069,0.910179640718563,0.758483033932136,0.902195608782435,0.782435129740519,0.743867846281481,TRUE,FALSE,FALSE,FALSE,FALSE
500,0.5,2,81,0.518714961002469,0.538922155688623,0.56686626746507,1,1,0.984546756493968,TRUE,FALSE,FALSE,FALSE,FALSE
200,2,2,81,0.194062064179963,0.227544910179641,0.243512974051896,0.455089820359281,0.487025948103792,0.0862033066292043,TRUE,FALSE,FALSE,FALSE,FALSE
500,2,2,81,0.00313083592475144,0.890219560878243,0.854291417165669,0.0958083832335329,0.0798403193612774,0.995834263133887,TRUE,TRUE,FALSE,FALSE,FALSE
200,8,2,81,0.000193327352690747,0.031936127744511,0.0239520958083832,0.063872255489022,0.0479041916167665,1.17694148200186e-05,TRUE,TRUE,TRUE,TRUE,TRUE
500,8,2,81,0.0272310672313482,0.0359281437125748,0.0399201596806387,0.0718562874251497,0.0798403193612774,0.0687998142062763,TRUE,TRUE,TRUE,TRUE,FALSE
200,0.5,4,81,0.949485973372825,0.339321357285429,0.347305389221557,0.678642714570858,0.694610778443114,0.995104719065046,TRUE,FALSE,FALSE,FALSE,FALSE
500,0.5,4,81,0.597190244575668,0.415169660678643,0.363273453093812,0.830339321357285,0.726546906187625,0.935432043965693,TRUE,FALSE,FALSE,FALSE,FALSE
200,2,4,81,0.716440672789616,0.0159680638722555,0.00798403193612774,0.031936127744511,0.0159680638722555,0.758434826948894,TRUE,FALSE,TRUE,TRUE,FALSE
500,2,4,81,0.000195814482735346,0.842315369261477,0.970059880239521,0.0558882235528942,0.0399201596806387,0.840466763413102,TRUE,TRUE,FALSE,FALSE,FALSE
200,8,4,81,4.75023235748266e-38,0.0120481927710843,0.00400801603206413,0.0240963855421687,0.00801603206412826,5.5920814818591e-07,TRUE,TRUE,TRUE,TRUE,TRUE
500,8,4,81,0.348655117407055,0.862275449101796,0.930139720558882,0.798403193612774,0.870259481037924,0.994807368180136,TRUE,FALSE,FALSE,FALSE,FALSE
200,0.5,8,81,0.000605008408599692,0.295409181636727,0.411177644710579,0.590818363273453,0.822355289421158,0.0147885076112709,TRUE,TRUE,FALSE,FALSE,TRUE
500,0.5,8,81,0.0608748450272332,0.746506986027944,0.710578842315369,0.143712574850299,0.111776447105788,0.999998873768214,TRUE,FALSE,FALSE,FALSE,FALSE
200,2,8,81,0.821716519947303,0.686626746506986,0.383233532934132,0.718562874251497,0.74251497005988,0.0791604561420792,TRUE,FALSE,FALSE,FALSE,FALSE
500,2,8,81,0.459868264490767,0.0239520958083832,0.0159680638722555,0.0479041916167665,0.031936127744511,0.991044396112248,TRUE,FALSE,TRUE,TRUE,FALSE
200,8,8,81,4.32152358035324e-34,0.004,0.00399201596806387,0.008,0.00798403193612774,1.09702082529913e-07,TRUE,TRUE,TRUE,TRUE,TRUE
500,8,8,81,1.18239421507071e-61,0.00399201596806387,0.004,0.00798403193612774,0.008,8.94112140573632e-18,TRUE,TRUE,TRUE,TRUE,TRUE
200,0.5,2,82,0.982527563866837,0.0878243512974052,0.107784431137725,0.17564870259481,0.215568862275449,0.49467517739592,TRUE,FALSE,FALSE,FALSE,FALSE
500,0.5,2,82,0.109703052946845,0.586826347305389,0.642714570858283,0.598802395209581,0.622754491017964,0.541906906195549,TRUE,FALSE,FALSE,FALSE,FALSE
200,2,2,82,0.000344806974785742,0.710578842315369,0.770459081836327,0.662674650698603,0.63872255489022,0.538982812856655,TRUE,TRUE,FALSE,FALSE,FALSE
500,2,2,82,0.00603210614145765,0.171656686626747,0.199600798403194,0.287425149700599,0.287425149700599,0.995128445674127,TRUE,TRUE,FALSE,FALSE,FALSE
200,8,2,82,0.000991131323386562,0.467065868263473,0.487025948103792,0.614770459081836,0.646706586826347,0.0430503195001643,TRUE,TRUE,FALSE,FALSE,TRUE
500,8,2,82,0.479817045355914,0.211576846307385,0.187624750499002,0.42315369261477,0.375249500998004,0.805024895162098,TRUE,FALSE,FALSE,FALSE,FALSE
200,0.5,4,82,0.214503626353274,0.854291417165669,0.946107784431138,1,1,0.991200442975957,TRUE,FALSE,FALSE,FALSE,FALSE
500,0.5,4,82,0.766749037446259,0.24750499001996,0.291417165668663,0.49500998003992,0.582834331337325,0.946047041003908,TRUE,FALSE,FALSE,FALSE,FALSE
200,2,4,82,1.22822603353361e-07,0.946107784431138,0.986027944111776,0.119760479041916,0.111776447105788,3.20659680481539e-10,TRUE,TRUE,FALSE,FALSE,TRUE
500,2,4,82,2.39764647262369e-12,0.32064128256513,0.296,0.64128256513026,0.592,0.00549519732399933,TRUE,TRUE,FALSE,FALSE,TRUE
200,8,4,82,7.78561801536622e-23,0.954091816367265,0.778443113772455,0.0479041916167665,0.0399201596806387,0.0483011708809066,TRUE,TRUE,FALSE,FALSE,TRUE
500,8,4,82,1.52308775157578e-54,0.351297405189621,0.367265469061876,0.0159680638722555,0.00798403193612774,3.29697747352533e-20,TRUE,TRUE,FALSE,FALSE,TRUE
200,0.5,8,82,0.468930304830286,0.00399201596806387,0.0119760479041916,0.00798403193612774,0.0239520958083832,0.999568972097359,TRUE,FALSE,TRUE,TRUE,FALSE
500,0.5,8,82,0.260305596303925,0.826347305389222,0.882235528942116,0.367265469061876,0.351297405189621,0.481806677788601,TRUE,FALSE,FALSE,FALSE,FALSE
200,2,8,82,0.286200082508899,0.483033932135729,0.44311377245509,0.966067864271457,0.88622754491018,0.857476894720136,TRUE,FALSE,FALSE,FALSE,FALSE
500,2,8,82,4.52624456956521e-36,0.642714570858283,0.49500998003992,0.0239520958083832,0.0558882235528942,6.98010216556429e-20,TRUE,TRUE,FALSE,FALSE,TRUE
200,8,8,82,7.87276325616094e-18,0.826347305389222,0.718562874251497,0.103792415169661,0.0399201596806387,0.0263398069592789,TRUE,TRUE,FALSE,FALSE,TRUE
500,8,8,82,3.67359120775214e-49,0.978043912175649,0.986027944111776,0.031936127744511,0.031936127744511,9.4806380648356e-06,TRUE,TRUE,FALSE,FALSE,TRUE
200,0.5,2,83,0.684802631161119,0.283433133732535,0.379241516966068,0.56686626746507,0.758483033932136,0.999362659497981,TRUE,FALSE,FALSE,FALSE,FALSE
500,0.5,2,83,0.216388943559338,0.243512974051896,0.29940119760479,0.183632734530938,0.263473053892216,0.999102585075467,TRUE,FALSE,FALSE,FALSE,FALSE
200,2,2,83,0.082864407370605,0.119760479041916,0.115768463073852,0.239520958083832,0.231536926147705,0.994591466114219,TRUE,FALSE,FALSE,FALSE,FALSE
500,2,2,83,0.0196299734528535,0.666666666666667,0.790419161676647,0.231536926147705,0.17564870259481,0.448594924763929,TRUE,TRUE,FALSE,FALSE,FALSE
200,8,2,83,6.72706106931158e-10,0.530120481927711,0.464929859719439,1,0.929859719438878,0.996741597560792,TRUE,TRUE,FALSE,FALSE,FALSE
500,8,2,83,0.871195080488498,0.231536926147705,0.211576846307385,0.463073852295409,0.42315369261477,0.97766711311537,TRUE,FALSE,FALSE,FALSE,FALSE
200,0.5,4,83,0.196506569548863,0.598802395209581,0.459081836327345,1,0.918163672654691,0.997523830990149,TRUE,FALSE,FALSE,FALSE,FALSE
500,0.5,4,83,0.00173054606963063,0.447105788423154,0.399201596806387,0.135728542914172,0.17564870259481,0.918307758590752,TRUE,TRUE,FALSE,FALSE,FALSE
200,2,4,83,0.0691530095513353,0.275449101796407,0.199600798403194,0.24750499001996,0.135728542914172,0.231918505805566,TRUE,FALSE,FALSE,FALSE,FALSE
500,2,4,83,0.719172711669933,0.475049900199601,0.327345309381238,0.950099800399202,0.654690618762475,0.97895543110579,TRUE,FALSE,FALSE,FALSE,FALSE
200,8,4,83,0.218273100773879,0.203592814371257,0.211576846307385,0.407185628742515,0.42315369261477,0.90273371408492,TRUE,FALSE,FALSE,FALSE,FALSE
500,8,4,83,0.025836232657643,0.383233532934132,0.375249500998004,0.255489021956088,0.24750499001996,0.996276555580564,TRUE,TRUE,FALSE,FALSE,FALSE
200,0.5,8,83,0.0623709855737237,0.586826347305389,0.479041916167665,0.598802395209581,0.798403193612774,0.997398648517253,TRUE,FALSE,FALSE,FALSE,FALSE
500,0.5,8,83,1.01903192762808e-06,0.550898203592814,0.491017964071856,0.407185628742515,0.31936127744511,0.620864175141551,TRUE,TRUE,FALSE,FALSE,FALSE
200,2,8,83,8.73345656141106e-11,0.316633266533066,0.188,0.633266533066132,0.376,1.13252984636939e-06,TRUE,TRUE,FALSE,FALSE,TRUE
500,2,8,83,0.517347687396448,0.0758483033932136,0.0758483033932136,0.151696606786427,0.151696606786427,0.997330732796372,TRUE,FALSE,FALSE,FALSE,FALSE
200,8,8,83,4.76659481437838e-06,0.311377245508982,0.359281437125749,0.351297405189621,0.311377245508982,0.00192970090928332,TRUE,TRUE,FALSE,FALSE,TRUE
500,8,8,83,0.360935670559099,0.0558882235528942,0.0758483033932136,0.111776447105788,0.151696606786427,0.833756262052272,TRUE,FALSE,FALSE,FALSE,FALSE
200,0.5,2,84,0.203252231757139,0.0798403193612774,0.155688622754491,0.159680638722555,0.311377245508982,0.484031818458142,TRUE,FALSE,FALSE,FALSE,FALSE
500,0.5,2,84,0.0941214297840608,0.650698602794411,0.658682634730539,0.263473053892216,0.415169660678643,0.98796995117496,TRUE,FALSE,FALSE,FALSE,FALSE
200,2,2,84,0.211808777368121,0.574850299401198,0.642714570858283,0.231536926147705,0.183632734530938,0.999795686441425,TRUE,FALSE,FALSE,FALSE,FALSE
500,2,2,84,0.629442666185113,0.0518962075848303,0.0678642714570858,0.103792415169661,0.135728542914172,0.838384064658768,TRUE,FALSE,FALSE,FALSE,FALSE
200,8,2,84,0.414642350251108,0.0678642714570858,0.0518962075848303,0.135728542914172,0.103792415169661,0.903771205974634,TRUE,FALSE,FALSE,FALSE,FALSE
500,8,2,84,7.15352668532571e-20,0.942115768463074,0.946107784431138,0.151696606786427,0.159680638722555,0.00304073767121366,TRUE,TRUE,FALSE,FALSE,TRUE
200,0.5,4,84,0.558820562713019,0.351297405189621,0.363273453093812,0.183632734530938,0.24750499001996,0.999536251782916,TRUE,FALSE,FALSE,FALSE,FALSE
500,0.5,4,84,0.00388596669291901,0.574850299401198,0.602794411177645,1,1,0.990088427148693,TRUE,TRUE,FALSE,FALSE,FALSE
200,2,4,84,1.24217552475402e-11,0.192,0.1,0.384,0.2,5.81879971213682e-10,TRUE,TRUE,FALSE,FALSE,TRUE
500,2,4,84,0.535788887077543,0.00798403193612774,0.00399201596806387,0.0159680638722555,0.00798403193612774,0.792830421414514,TRUE,FALSE,TRUE,TRUE,FALSE
200,8,4,84,0.11282577713593,0.514970059880239,0.483033932135729,0.966067864271457,0.966067864271457,0.998131979365156,TRUE,FALSE,FALSE,FALSE,FALSE
500,8,4,84,4.9432624441835e-27,0.86626746506986,0.842315369261477,0.0239520958083832,0.0399201596806387,0.0137056259986973,TRUE,TRUE,FALSE,FALSE,TRUE
200,0.5,8,84,0.117148501828547,0.347305389221557,0.367265469061876,0.694610778443114,0.734530938123752,0.952538233064848,TRUE,FALSE,FALSE,FALSE,FALSE
500,0.5,8,84,1.68583988903907e-05,0.0838323353293413,0.063872255489022,0.063872255489022,0.0399201596806387,0.295251640151145,TRUE,TRUE,FALSE,FALSE,FALSE
200,2,8,84,0.627897467368292,0.782435129740519,0.634730538922156,0.351297405189621,0.24750499001996,0.0547304521491249,TRUE,FALSE,FALSE,FALSE,FALSE
500,2,8,84,0.273567892141719,0.311377245508982,0.327345309381238,0.343313373253493,0.415169660678643,0.675832084680693,TRUE,FALSE,FALSE,FALSE,FALSE
200,8,8,84,0.0710611885207426,0.259481037924152,0.435129740518962,0.031936127744511,0.0159680638722555,0.00372092799671031,TRUE,FALSE,FALSE,FALSE,TRUE
500,8,8,84,0.262708563717313,0.139720558882236,0.159680638722555,0.279441117764471,0.31936127744511,0.608680775825239,TRUE,FALSE,FALSE,FALSE,FALSE
200,0.5,2,85,0.799427631073351,0.179640718562874,0.199600798403194,0.359281437125749,0.399201596806387,0.614025081966016,TRUE,FALSE,FALSE,FALSE,FALSE
500,0.5,2,85,0.032896982554914,0.063872255489022,0.0399201596806387,0.127744510978044,0.0798403193612774,0.764220323815559,TRUE,TRUE,FALSE,TRUE,FALSE
200,2,2,85,0.830821275164114,0.602794411177645,0.475049900199601,1,0.950099800399202,0.999667928807987,TRUE,FALSE,FALSE,FALSE,FALSE
500,2,2,85,0.00173243918163992,0.331337325349301,0.379241516966068,0.662674650698603,0.598802395209581,0.773710627279339,TRUE,TRUE,FALSE,FALSE,FALSE
200,8,2,85,0.0356977594761634,0.159680638722555,0.171656686626747,0.31936127744511,0.343313373253493,0.999318555514774,TRUE,TRUE,FALSE,FALSE,FALSE
500,8,2,85,6.04017631679384e-25,0.694610778443114,0.542914171656687,0.031936127744511,0.0159680638722555,5.93909811090992e-11,TRUE,TRUE,FALSE,FALSE,TRUE
200,0.5,4,85,0.0148605048930929,0.179640718562874,0.19560878243513,0.359281437125749,0.391217564870259,0.763027157245592,TRUE,TRUE,FALSE,FALSE,FALSE
500,0.5,4,85,0.911731106348978,0.870259481037924,0.754491017964072,1,1,0.997630416758432,TRUE,FALSE,FALSE,FALSE,FALSE
200,2,4,85,6.67745993912404e-06,0.0761523046092184,0.0199600798403194,0.152304609218437,0.0399201596806387,0.000274207491862214,TRUE,TRUE,FALSE,TRUE,TRUE
500,2,4,85,3.79247266530771e-14,0.24750499001996,0.307385229540918,0.367265469061876,0.311377245508982,4.86681843274042e-08,TRUE,TRUE,FALSE,FALSE,TRUE
200,8,4,85,0.167390900032769,0.0838323353293413,0.171656686626747,0.167664670658683,0.327345309381238,0.15570579315733,TRUE,FALSE,FALSE,FALSE,FALSE
500,8,4,85,0.321201724234259,0.115768463073852,0.139720558882236,0.231536926147705,0.279441117764471,0.765067935194503,TRUE,FALSE,FALSE,FALSE,FALSE
200,0.5,8,85,0.000977547766889138,0.706586826347305,0.798403193612774,1,0.926147704590818,0.786866473142208,TRUE,TRUE,FALSE,FALSE,FALSE
500,0.5,8,85,4.68979716541185e-07,0.272545090180361,0.239520958083832,0.545090180360721,0.479041916167665,0.97500209805842,TRUE,TRUE,FALSE,FALSE,FALSE
200,2,8,85,4.18923494987383e-12,0.650698602794411,0.526946107784431,0.0718562874251497,0.119760479041916,1.12309076925625e-11,TRUE,TRUE,FALSE,FALSE,TRUE
500,2,8,85,9.55724794518595e-17,0.119760479041916,0.179640718562874,0.0239520958083832,0.0479041916167665,1.20765194194884e-21,TRUE,TRUE,FALSE,FALSE,TRUE
200,8,8,85,8.69843415180255e-19,0.0360721442885772,0.0160642570281124,0.0721442885771543,0.0321285140562249,1.17314955612481e-10,TRUE,TRUE,TRUE,TRUE,TRUE
500,8,8,85,1.2246905178758e-84,0.554890219560878,0.602794411177645,0.063872255489022,0.0159680638722555,2.23286949845491e-17,TRUE,TRUE,FALSE,FALSE,TRUE
200,0.5,2,86,0.530317528273619,0.431137724550898,0.439121756487026,0.862275449101796,0.878243512974052,0.820548524738567,TRUE,FALSE,FALSE,FALSE,FALSE
500,0.5,2,86,0.502746650163035,0.0119760479041916,0.00798403193612774,0.0239520958083832,0.0159680638722555,0.998741736769727,TRUE,FALSE,TRUE,TRUE,FALSE
200,2,2,86,0.00855122078471021,0.475049900199601,0.471057884231537,0.950099800399202,0.942115768463074,0.991603821210883,TRUE,TRUE,FALSE,FALSE,FALSE
500,2,2,86,0.000148280677098175,0.970059880239521,0.818363273453094,0.135728542914172,0.127744510978044,0.566971200795071,TRUE,TRUE,FALSE,FALSE,FALSE
200,8,2,86,0.908791331049144,0.376,0.29940119760479,0.752,0.598802395209581,0.999370314305906,TRUE,FALSE,FALSE,FALSE,FALSE
500,8,2,86,0.0301658693160479,0.0159680638722555,0.0119760479041916,0.031936127744511,0.0239520958083832,0.999481518837582,TRUE,TRUE,TRUE,TRUE,FALSE
200,0.5,4,86,0.0425689803163651,0.68,0.526946107784431,1,1,0.997959530343105,TRUE,TRUE,FALSE,FALSE,FALSE
500,0.5,4,86,0.040731147602922,0.0279441117764471,0.0279441117764471,0.0558882235528942,0.0558882235528942,0.761340338810888,TRUE,TRUE,TRUE,TRUE,FALSE
200,2,4,86,3.19454170296487e-09,0.196,0.120240480961924,0.392,0.240480961923848,3.77411358574617e-05,TRUE,TRUE,FALSE,FALSE,TRUE
500,2,4,86,0.359158377522798,0.674650698602794,0.810379241516966,1,1,0.912964707501267,TRUE,FALSE,FALSE,FALSE,FALSE
200,8,4,86,0.21357333160316,0.00399201596806387,0.0119760479041916,0.00798403193612774,0.0239520958083832,0.668639359876366,TRUE,FALSE,TRUE,TRUE,FALSE
500,8,4,86,3.86903230253953e-48,0.19560878243513,0.207584830339321,0.00798403193612774,0.00798403193612774,1.22398917607905e-19,TRUE,TRUE,FALSE,FALSE,TRUE
200,0.5,8,86,0.0131355153694821,0.646706586826347,0.850299401197605,0.942115768463074,1,0.32573006240617,TRUE,TRUE,FALSE,FALSE,FALSE
500,0.5,8,86,3.16859267693777e-05,0.203592814371257,0.239520958083832,0.063872255489022,0.127744510978044,5.90785308521375e-06,TRUE,TRUE,FALSE,FALSE,TRUE
200,2,8,86,3.51373582339788e-12,0.375249500998004,0.31936127744511,0.447105788423154,0.399201596806387,8.27021740851534e-13,TRUE,TRUE,FALSE,FALSE,TRUE
500,2,8,86,0.0344164558164105,0.0878243512974052,0.0918163672654691,0.17564870259481,0.183632734530938,0.463918784994024,TRUE,TRUE,FALSE,FALSE,FALSE
200,8,8,86,0.637874149980314,0.0918163672654691,0.0958083832335329,0.183632734530938,0.191616766467066,0.140798153144417,TRUE,FALSE,FALSE,FALSE,FALSE
500,8,8,86,1.86038583956655e-80,0.028,0.0160320641282565,0.056,0.032064128256513,1.23415784652419e-07,TRUE,TRUE,TRUE,TRUE,TRUE
200,0.5,2,87,0.140605439772367,0.167664670658683,0.0918163672654691,0.335329341317365,0.183632734530938,0.691209088589742,TRUE,FALSE,FALSE,FALSE,FALSE
500,0.5,2,87,0.685827418239032,0.267465069860279,0.275449101796407,0.407185628742515,0.415169660678643,0.980964831160736,TRUE,FALSE,FALSE,FALSE,FALSE
200,2,2,87,0.832811444894232,0.7624750499002,0.858283433133733,1,1,0.725215933305163,TRUE,FALSE,FALSE,FALSE,FALSE
500,2,2,87,0.585154800400816,0.0279441117764471,0.0718562874251497,0.0558882235528942,0.143712574850299,0.516951693009866,TRUE,FALSE,TRUE,FALSE,FALSE
200,8,2,87,0.00326497628500778,0.151696606786427,0.151696606786427,0.303393213572854,0.303393213572854,0.0524360734616306,TRUE,TRUE,FALSE,FALSE,FALSE
500,8,2,87,0.742742347393766,0.0439121756487026,0.0279441117764471,0.0878243512974052,0.0558882235528942,0.328819557068003,TRUE,FALSE,TRUE,TRUE,FALSE
200,0.5,4,87,0.669581128577365,0.387225548902196,0.49500998003992,0.774451097804391,0.99001996007984,0.999813678803713,TRUE,FALSE,FALSE,FALSE,FALSE
500,0.5,4,87,0.00643770489725352,0.0479041916167665,0.0678642714570858,0.0958083832335329,0.135728542914172,0.994521683427241,TRUE,TRUE,TRUE,FALSE,FALSE
200,2,4,87,0.939379774027748,0.578842315369261,0.706586826347305,0.143712574850299,0.17564870259481,0.998547667488333,TRUE,FALSE,FALSE,FALSE,FALSE
500,2,4,87,4.01451306570452e-15,0.196,0.203592814371257,0.392,0.407185628742515,0.000156945263728497,TRUE,TRUE,FALSE,FALSE,TRUE
200,8,4,87,0.103887015150824,0.826347305389222,0.770459081836327,0.982035928143713,1,0.0139053465698146,TRUE,FALSE,FALSE,FALSE,TRUE
500,8,4,87,1.71720024168807e-27,0.86626746506986,0.93812375249501,0.199600798403194,0.383233532934132,7.50441543492841e-05,TRUE,TRUE,FALSE,FALSE,TRUE
200,0.5,8,87,8.24953527499177e-07,0.427145708582834,0.311377245508982,0.287425149700599,0.207584830339321,5.78478901727883e-07,TRUE,TRUE,FALSE,FALSE,TRUE
500,0.5,8,87,6.71530355491725e-07,0.714570858283433,0.534930139720559,0.063872255489022,0.063872255489022,0.592478102526694,TRUE,TRUE,FALSE,FALSE,FALSE
200,2,8,87,2.36283652752951e-11,0.387225548902196,0.359281437125749,0.526946107784431,0.598802395209581,0.992868841321692,TRUE,TRUE,FALSE,FALSE,FALSE
500,2,8,87,1.07149556785179e-25,0.818363273453094,0.722554890219561,0.0399201596806387,0.0479041916167665,2.01725573531149e-16,TRUE,TRUE,FALSE,FALSE,TRUE
200,8,8,87,2.53481238421663e-23,0.239520958083832,0.24750499001996,0.063872255489022,0.0718562874251497,1.92963984880876e-15,TRUE,TRUE,FALSE,FALSE,TRUE
500,8,8,87,0.14839637657367,0.0878243512974052,0.0758483033932136,0.17564870259481,0.151696606786427,0.833273064669905,TRUE,FALSE,FALSE,FALSE,FALSE
200,0.5,2,88,0.141447020824562,0.596,0.522954091816367,1,1,0.998180524526974,TRUE,FALSE,FALSE,FALSE,FALSE
500,0.5,2,88,0.10967881942692,0.678642714570858,0.622754491017964,0.582834331337325,0.766467065868264,0.99929070528834,TRUE,FALSE,FALSE,FALSE,FALSE
200,2,2,88,0.763692376874636,NA,NA,0.0526315789473684,0.0526315789473684,0.997521539065166,TRUE,FALSE,NA,NA,FALSE
500,2,2,88,0.852991395061336,0.355289421157685,0.471057884231537,0.0479041916167665,0.0159680638722555,0.899573558890865,TRUE,FALSE,FALSE,FALSE,FALSE
200,8,2,88,7.06913427066581e-11,0.0359281437125748,0.0239520958083832,0.0718562874251497,0.0479041916167665,0.00101576322133977,TRUE,TRUE,TRUE,TRUE,TRUE
500,8,2,88,8.71058004302321e-14,0.590818363273453,0.487025948103792,0.0798403193612774,0.0239520958083832,0.00310907507806699,TRUE,TRUE,FALSE,FALSE,TRUE
200,0.5,4,88,0.144156847957773,0.502994011976048,0.542914171656687,0.0399201596806387,0.0479041916167665,0.968276921734584,TRUE,FALSE,FALSE,FALSE,FALSE
500,0.5,4,88,0.19394350181958,0.69061876247505,0.730538922155689,0.31936127744511,0.255489021956088,0.790712189820828,TRUE,FALSE,FALSE,FALSE,FALSE
